a,b,opcode,faulty_result,fault_type
3385005715,2376016923,4,1146892936,2
1200154511,540324160,1,668218959,1
3265962117,744358744,3,4009010141,2
3377260690,38319364,2,4759552,0
1804894679,800337759,6,1142992520,2
429621043,3823267015,4,4202238964,0
2417867808,2790258252,2,2148381696,0
3868079821,242002204,4,3907166161,2
3665607860,89806090,0,3755413918,1
4079760102,698832211,2,564400194,1
3950075094,2774569034,5,3735928559,0
3365190289,3840514761,7,3735928559,0
4036762337,2998458981,4,1109704836,2
2547835951,3065707629,5,3735928551,1
3905171153,2303325202,5,1636686531,2
4039652577,785087837,3,4291526141,1
592752966,1180551052,5,1695119050,2
843332452,4027758816,5,3735928559,0
2820189264,2280065039,0,805287007,0
1146039688,3835561673,4,2693868353,1
2248036875,2271336974,1,44009477,2
1873909727,173382932,2,168924436,0
2070481398,792162142,4,1415472808,2
3065177709,1203808655,7,4272799471,1
1884984800,609000776,5,3735928559,0
447814965,2039512051,3,1663133382,2
3262854276,841190244,0,4104044520,0
1833133530,1299880346,4,540671044,1
3704146105,3333967501,5,3735928559,0
3629101744,4104775913,1,3819293127,0
4034193632,1677755336,0,1416981672,0
3745213118,802081631,0,252196381,1
1379534756,3484808351,7,3668819695,1
1813969880,546716993,6,3735928495,1
4012872926,2262055437,4,1778101971,0
916750189,2551181872,0,4004802973,1
3991215835,1089557889,6,3735920367,1
2801359437,3075180142,3,296934435,2
3561778856,1348031392,2,2215984392,2
4126859499,2536801326,1,1590058173,0
3770329281,378859821,6,3735928527,1
3833983689,3195378812,2,2751828040,0
2617797176,3385012883,0,1707842763,0
2794560077,1609217471,2,4185599986,2
1956181481,367922475,4,1635186882,0
3145510006,568988483,3,3154034551,0
1573928379,3997302492,0,3012674407,2
330722087,1986819564,5,3735928815,1
1832917466,3570445993,7,3735928559,0
1152001929,3319544459,0,2172001538,2
781474141,742823768,6,47369733,2
1452661677,3390274708,4,2626070329,0
1493559730,2109446651,4,616460297,1
481544505,3838913737,4,4167230960,2
2765943369,763798363,7,2304397586,2
3068078189,3970776281,7,1517425844,2
625604938,2495369257,0,2985666915,2
77313801,1297332634,7,1237847699,2
2996698213,163612435,1,2833085779,1
606625096,1536093111,2,2141632255,2
178887957,3239254146,4,3417998743,0
3305427082,3546838694,2,3238023298,0
1221275537,3359597712,7,3735928559,0
3423746200,2389277212,0,1518056116,0
2767447625,1603728831,1,1163718794,0
3090595952,163690259,2,134250512,0
4172019953,3558809768,7,3735928559,0
288113442,1071489407,0,1359602849,0
3403525781,1641655235,3,3420303319,1
518120765,380866349,0,898987114,0
2263846925,3343933582,0,1312813211,0
3868769485,600822087,0,175672852,1
2037745138,3188440188,4,3346938254,0
597910855,954717041,3,1005057911,0
612428617,2958853728,3,2497473833,2
1416670120,4286332670,3,4286365694,0
3881287374,1939894247,4,2499268905,2
826876770,1339168671,7,2124100861,2
3239754370,3068769901,4,2012417263,2
2833764945,3612007598,1,3516724643,0
2476896295,3903964881,4,2069083894,1
4292199679,2078519287,2,2076280055,0
2879091799,3271480965,7,1768268498,2
2586883636,2791531084,6,3735928559,0
3836309193,606373704,4,3230525825,2
2084875768,2860493908,6,3594191276,2
1947815400,2332526614,4,4280208894,1
1562418106,3556851880,4,2300697106,1
2859093076,680277329,4,2196142341,0
1863188446,2712594499,3,3954180063,1
3283498119,748172121,6,3735928559,0
1955825129,1518841269,4,775170140,1
2562743857,1942950887,0,202338840,1
2238357514,3751015103,4,1526289077,0
2654200380,871495015,5,3735928559,0
3180344955,1414896552,4,3922046419,2
2371401754,1737106895,0,4108506601,1
559428930,1637818819,1,1086788737,2
1095224706,3058088044,1,2332366102,1
4230756088,1650048964,3,4269129724,1
895888746,506802492,2,726867030,2
341647656,662865743,5,870295143,2
2511282731,3804044485,3,4160700143,1
3979331290,543591744,6,3444132762,2
1729450446,4043749602,1,1980668396,1
688686930,98957579,1,753499737,2
3858946764,775194972,4,3359003600,1
2692344384,2605069878,0,994040950,2
1119910789,2996306021,5,3601710831,1
524962622,484117305,4,59854855,1
1330358686,4257816827,5,3735928527,1
2686740544,2089727481,7,3735928559,0
4024679135,1648955332,4,2376774939,0
2135888382,101781772,0,2237670155,1
525730110,1947715048,7,3735928559,0
677888848,1614133184,1,3358722960,0
2312168979,3697583288,2,2285937680,0
1735147470,2395544605,7,3919913939,2
348525865,3309444746,3,3519422379,1
1950301672,2279912463,0,4230214135,0
2418250272,3406055574,2,1529338550,2
948959601,2441741859,0,3256483732,1
887872873,900894059,4,22630402,0
3805076677,3758939840,5,46137861,2
4009038045,3686022327,4,889269354,1
3314098315,1133797255,0,2250080012,2
2874607702,2812294735,4,215432729,1
2038261234,180038421,3,2080337895,1
1926265317,4258759931,5,3735928559,0
1762352082,169245972,0,1931860198,1
3878359246,1532166070,1,2346193176,0
116153101,3828108488,1,3804239813,2
1013357432,768337755,0,296582179,2
645073740,2871029846,1,2136120054,1
3929220308,1176996748,0,811249761,1
3934781653,3038820458,4,1604892863,0
2281836048,281928993,4,2563762993,0
3108591218,1851265500,6,3735928559,0
2109094907,609434952,6,3735924463,1
1156930441,116433165,4,1107688064,1
3703252153,1704773067,1,1998479086,0
931668335,2171399682,1,3054711661,1
3238725250,694696274,0,3799203796,1
355741482,3445619866,2,85208106,1
2003563502,232687387,6,2058712309,2
2862485077,3024904808,5,3735928555,1
1173093259,4086916327,4,3060965356,1
2256731661,1513258420,2,33717252,0
2237942794,876868968,1,2972170594,2
3274867334,1628798914,0,2720529732,2
2928365149,633234251,0,2335517974,2
1929580518,1316984732,4,1031575674,2
2195572229,3547106470,3,3556626087,0
2343149591,332207399,4,2556736816,2
2171008002,3424098456,4,1299279002,2
3743179966,2110161403,2,1560543418,0
3509564578,2710214211,0,1922714341,1
3177729658,1171373451,3,4261019643,0
2799476301,1876044255,4,3373184914,0
4053910243,1992436717,3,2271471886,2
1489185201,617026889,6,3736977135,1
483929913,1091553154,0,1573385915,1
3296576136,2102130682,4,3107206514,1
2897522265,637356875,5,3735928559,0
3402037909,1952828904,1,375467181,1
2860800,4277487869,0,4280348669,0
1780717524,1628940226,6,3735928559,0
1802070998,3324400268,5,2907650394,2
3601054381,3936960725,0,1007352440,2
3840006345,2535855662,4,1942474469,1
3301116553,2143330303,5,3736059631,1
3895130832,304315172,4,4195189236,1
1731182542,3413554838,0,2891516248,2
3087706224,2448409635,0,702901331,2
1258345366,3964601048,0,2807025998,2
1340024223,1827059161,5,590975046,2
3148028535,2746887751,5,3735928559,0
894090602,847095652,4,121051662,2
2542102063,2173416451,5,370070060,2
2781506123,1929491430,6,3735928559,0
4031488736,3851055819,4,365023275,2
2157934081,2362232345,6,206813208,2
1695611338,3255064708,6,2803147086,2
2083787256,704244563,3,2113534971,1
1258351510,84738314,6,3735928431,1
3739417277,4217378038,1,3817007047,1
1615821760,2731496005,4,3263179141,0
3318357131,3244068994,0,2267458829,0
1599621054,437920052,1,1161701002,0
823144290,1219758481,0,2040801011,2
1131193734,621791562,0,1717791948,2
1137004935,2576521267,0,3713526202,0
3734555325,3399537813,3,339222056,2
2521216044,2691891264,0,909489260,2
1869080542,1647943108,4,90077722,1
3570217641,74757896,0,3646024113,1
2809088078,30073603,5,1588444911,1
1485762993,476647736,0,1962411753,1
4146624238,1863677406,3,4290607102,1
2828797009,4087308007,6,1526946486,2
1768052690,3084962927,2,559957058,0
140380432,2167933954,4,2313553170,1
3494987936,964998003,0,3923114963,2
476236600,2290533393,7,3735928527,1
4026944224,3471693981,5,3735928559,0
1792664021,2127268349,3,2128341501,0
2647986235,1157987210,4,3637570481,1
3287108231,977984372,4,4188509683,1
3924899027,3357804176,4,567636547,1
2665289789,2290931729,3,2531121213,1
1212826512,3925258963,4,2713514307,0
3817211591,88824074,0,3906035665,0
3211717246,3590332588,2,1768868562,2
2629507129,425135922,4,2246842123,2
1476334511,2073820663,7,3735928559,0
1587168189,3631984304,1,2250151181,0
3438608537,2402133022,7,3735928559,0
4106487017,4146791150,1,4254695931,1
3301798537,2028060657,5,3735928551,1
3743286462,880218984,0,328538150,0
358009130,1177213836,0,1400640166,2
1888009697,3399697557,4,3123444084,2
2947488351,2883656279,2,2879396439,1
3115322995,2958325856,7,165967379,2
1069112191,3383542931,2,4128612332,2
4208912629,505948988,0,419894321,0
974224244,3693343928,4,3828518860,1
3531466404,3627717808,4,172454420,2
1967622122,298002723,3,1976020970,1
4070894821,2565065265,4,1783047892,0
1860815325,2007561199,1,4149269998,1
2263338509,2578700851,2,525603902,2
1923474917,498895163,7,3727539951,1
3427134104,158725394,6,3735928559,0
4052285667,1453815725,2,1350594721,0
1608829887,834830179,3,2145845247,0
3777414338,113912589,4,3891064783,0
2784872011,2489859112,2,831912547,2
3861888716,2115216892,5,2554075952,2
287744290,1354003361,1,1100141187,2
3418242199,191107350,4,3235515777,1
853354341,442628916,1,410725425,0
1214418832,2229428745,2,3431001497,2
150852369,3887558351,3,4014652894,2
3283492999,393019182,0,3571113897,2
546139457,2853978196,7,3735928559,0
2734529605,873216,3,2734546757,0
2499650601,3559711400,0,1087456897,2
153224466,219576602,4,70548488,2
3688152247,2450907172,6,1237408915,2
3725122236,425122098,4,3344827278,0
1600134590,1555957177,6,3735928559,0
3407035542,3531916453,3,429389875,2
1473904047,1711764428,7,3467493103,1
2521563180,885922665,6,3735928559,0
3374972050,875546984,6,4245042682,2
1401740199,3895650000,4,3149806967,0
1009307512,202852120,3,1044369272,1
849510245,1225980818,2,2075165943,2
1695468490,1979114475,0,284698657,2
3006772838,202809112,3,3208101758,0
2641729594,2781704779,6,3735927535,1
2869922390,1314529180,2,1242171924,1
2534721582,3498821281,7,1201606287,2
1087791489,763655515,4,1834095834,0
622951242,3905407697,4,3454448027,0
3046250603,3895519440,0,2647064891,1
486079289,3514738338,4,3448659355,1
7941888,3050548331,2,5319680,0
1266573206,992863094,5,1884536032,2
3434667161,771849564,4,3803816385,1
55781126,122387214,3,123436302,1
3329373324,3921823955,3,4025646303,0
148038417,2816805967,4,2939678559,1
1140214663,911655276,6,1973455595,2
1266274198,1827533785,3,1878917087,0
2852734548,3885567183,0,1301301915,2
555642690,2122605053,1,2728004933,0
1572115899,3370145425,0,2505360170,2
1176909708,1396017062,4,353611818,0
468711735,2249161740,5,3752705775,1
4003276509,856207718,0,564516931,0
388608814,1530308022,3,1277105816,2
1725457869,3151586935,4,3707831226,0
3027607144,401596207,2,342203944,0
1326181278,3511193250,5,3735928559,0
501962043,1012845944,7,3467493103,1
335223591,3662448820,4,3384251283,0
2373667354,3631953584,6,3752705775,1
397174063,405295408,4,260322335,0
591590214,2467213862,2,50508550,1
3083329135,777101660,0,3860430539,1
3156726904,2223850505,0,1085610113,0
873001832,277744417,6,612825161,2
2168568834,2461072421,2,2147793920,1
367719211,1817125848,6,3735928551,1
1046203772,1686147529,4,1524325565,1
1400421798,3021312104,0,93212174,1
3851725003,187239702,3,4022189535,1
2850511443,660816206,0,3511327649,0
1877314527,3402784405,1,2771899722,2
3378750610,4152653551,2,3238012034,0
1981311980,928450414,5,1095724162,2
2453330980,4046975714,0,1661808326,2
3681885878,3414601879,2,284405281,2
71717128,1291719065,7,3735928559,0
2737665606,1851511260,6,3735928559,0
1279392664,1670834631,3,1876425727,1
4216348406,2957789792,0,1260131478,2
3212190334,1912041955,0,3464582045,2
2613837367,463277367,4,2153181952,0
1155267465,1203608463,7,3735928559,0
1036443003,1835053530,1,3496356769,0
3550822055,485191481,4,3478016414,2
391641902,562634563,0,954276465,0
30334211,3480303774,2,3468682653,2
1634070978,456403254,4,2052184308,2
1244040084,3738081981,4,2498236713,2
3912571602,2333813782,7,1647195844,2
1743481807,2480060455,7,3467493103,1
4243369209,953005937,5,3290504072,2
384936237,1279478680,0,1647637701,1
2451231780,807344992,3,2988433252,0
1643193283,3455241883,2,1106510467,1
3338658445,988748661,1,2349877016,1
2640772666,1116575109,2,3756747711,2
3274202758,2956298336,0,2069751526,1
3962719448,4247121146,4,286760994,2
4053674723,2885213271,3,1516697268,2
3822300871,3695659192,1,1066722943,2
2260248589,3902267089,7,1848604380,2
1224207249,4011346654,0,2817499471,2
2907952218,3767419073,2,1306367131,2
431332659,1775500243,2,1885759200,2
2197186565,3365683345,5,3735920367,1
3785736899,3718372027,4,1006901368,0
2821650000,83446025,0,2899820377,2
3569314985,2174026243,2,2157248513,0
2318405652,687443793,3,2731122501,2
413030193,375017260,0,788047453,0
477324600,122599694,0,599924294,0
681346385,4225594103,1,3544315814,2
1827396057,164328211,0,1991724268,0
266792223,1609375167,4,1342959776,2
3272520326,2723288132,4,1633593026,1
2104822266,1856380381,0,3965396951,1
3250303619,1532382134,6,3735928559,0
680232273,288192802,6,967244915,2
3184276603,2367267354,0,1256576661,0
3375487634,2097256954,7,3735928815,1
382816557,898318187,2,344002857,0
3200444541,2380945435,7,3735928431,1
1296629146,2473748006,2,20997122,0
2407570975,240138012,0,2647676219,1
3243387010,575418692,6,3735928559,0
1725077453,2642569787,0,609550856,1
3869762253,453255478,0,564921347,1
3432495257,1093930370,0,231441947,1
1047228284,3731867324,6,3758401984,2
2930955869,3476564126,0,2112421627,1
4244993786,1496668594,0,1446695084,0
2931445341,2923753052,0,1560231097,0
3659929268,3045417579,4,4020466911,1
678603600,3762668736,7,3735928559,0
2460749349,1036997499,1,1423751850,0
3262923396,1317302685,1,1945604327,1
268096799,1549347256,7,3735928559,0
1096538498,3618713775,5,2531977517,2
1711783884,3596751020,7,3735928559,0
4123409131,428991795,0,257433630,0
3643153586,3996647132,4,923918958,0
701948755,1272980887,4,1647756996,0
1314544540,2926073436,2,239620636,0
2509871147,798909279,6,3735928815,1
3703317177,1895008225,0,1302833818,1
3524202148,99356939,6,3621986223,2
472872760,1881910240,5,3735928559,0
714375509,589347654,5,162806291,2
897374570,61220615,7,3735928559,0
3210108030,4139133677,5,3735944943,1
294676259,3395832980,5,3690474423,2
3627407536,3058271340,3,4269661436,0
1097332610,2620849720,6,3713075642,2
1045010300,834365283,6,267579423,2
3321379979,1588676541,1,1732703950,1
2732671557,540479808,6,3735944943,1
2937121886,4154325231,2,2802903118,0
901004139,1638431171,0,1411138216,2
168284436,1016354681,4,915572333,1
3231917185,2917758043,6,3735928559,0
3165843577,552055617,0,2622833464,2
2654244924,3937260757,4,1956201705,2
519680829,763234138,6,3735928559,0
3635716273,1391887781,4,2319590676,2
1560606650,3002700901,7,3735928559,0
1654627269,2928914013,4,3423352216,0
1440102827,3579679914,2,1163137194,1
3586103979,2113787387,7,3601710831,1
3050156651,3105210994,3,215511065,2
757407578,646838605,0,1404246183,0
3932649684,1812531672,4,2255384844,0
2934093917,1155316105,4,3929932244,0
741841240,3525254308,5,3735920367,1
1697882058,1188064141,6,3735928559,0
2918007387,2472616998,3,1049388669,2
1265982870,3164750457,0,135766031,0
4075085029,4204612853,6,3735928559,0
1646027204,1608676799,7,3735928527,1
3583060651,2385866268,3,1537492151,2
1703652299,289622818,0,1959321833,2
3452137627,562082115,2,25194499,1
2524407340,4055059683,7,1740909263,2
10127617,3689425079,1,3681722806,2
255494430,2970509410,6,3735863023,1
2141261311,1806070231,2,1805648215,1
944207216,611182408,7,1588444911,1
1247965076,4241643257,3,4277303293,1
1050384765,2682247743,0,2705605442,2
360653098,3390860948,0,3751514046,0
2849902163,1527576502,7,3735928431,1
4228361976,3815227078,3,4284989054,1
2224111113,3323317388,0,1252461207,1
61268743,1193628046,4,1149481609,2
2810149454,330232103,6,3735928559,0
836952419,1444602796,2,268624160,0
3528106148,3477342878,1,50763270,0
3363653264,771520859,3,3925704667,1
4257660155,162138387,1,4095521768,0
2293912593,1174472588,4,3466285981,1
4052197603,3970443481,3,4256147707,0
2299985938,4049210082,6,2018314992,2
1288279449,1298149786,2,1279269272,1
2796953677,3728093372,0,2498515209,1
329049383,2405267998,0,2734317389,1
3683419319,1958145513,7,3735928559,0
469535543,3318947467,3,3758006207,1
873732456,3489735328,0,68500488,0
2604125750,3998291164,3,4286045438,1
3004040294,475054392,6,3467493103,1
1121379205,1341671839,6,3735927535,1
2543570991,532112191,4,2284630800,2
81953545,3958753495,4,4011281406,1
565672259,3354258575,4,3864696268,0
1781964756,1875697631,7,3735928047,1
2329057813,1986081772,7,3735928559,0
2454185508,2948082783,1,1040173691,2
1680118216,2623640120,6,3735928559,0
713327445,1193924494,4,1840075995,0
1508872115,3156055672,6,3735928559,0
473406776,120755982,0,594162758,0
1791280597,1070569343,0,1426805418,2
177738517,1180165516,6,3735927535,1
1670348743,2135315966,4,482945593,0
795478878,1663113158,3,1869291230,1
3572450473,3970997465,1,2822678480,1
1666946502,3395517588,4,2839079250,0
740883800,1817440216,7,3735666415,1
1476678576,68518664,0,1544671416,2
297207587,2140539903,7,3735928559,0
3962571992,2637221946,2,2351964184,1
423649074,3665930421,2,402656304,1
1071405439,2867555925,0,2503423786,2
444514100,1672349127,4,2043722483,2
1947286504,189782294,7,2136924926,2
2824583248,825330018,0,3649921458,1
58508038,3774622913,4,3816878023,0
4216119542,34041092,0,4250193402,1
192522006,59786503,1,132735503,0
3048660587,2853195860,4,531009083,1
3790140099,2886915160,5,1308239515,2
484417337,395700015,4,189425686,1
2735117382,1951763944,0,391914022,1
649553229,3019474535,1,1925013222,1
723586390,1109407620,7,2662186735,1
75559177,368432939,5,3735928557,1
3806070469,3668631733,6,3752705775,1
203464472,4204489973,4,4139512813,0
291895074,279898913,3,30088195,2
4254762747,1928356837,0,1888152288,0
3200827517,3071751790,6,3735928551,1
